M1	ntl	4	132798	3.01209355562584e-05
M1	pfc	1	132798	7.53023388906459e-06
M1	etp	1	132798	7.53023388906459e-06
M1	ohg	1	132798	7.53023388906459e-06
M1	tna	1	132798	7.53023388906459e-06
M1	c a	1	132798	7.53023388906459e-06
M1	xet	1	132798	7.53023388906459e-06
M1	•da	9	132798	6.77721050015814e-05
M1	dbt	1	132798	7.53023388906459e-06
M1	yra	3	132798	2.25907016671938e-05
M1	(at	1	132798	7.53023388906459e-06
M1	.1 	2	132798	1.50604677781292e-05
M1	;sv	1	132798	7.53023388906459e-06
M1	lnc	1	132798	7.53023388906459e-06
M1	sng	1	132798	7.53023388906459e-06
M1	u;a	1	132798	7.53023388906459e-06
M1	:)t	1	132798	7.53023388906459e-06
M1	p *	1	132798	7.53023388906459e-06
M1	g;-	5	132798	3.7651169445323e-05
M1	ela	9	132798	6.77721050015814e-05
M1	 (a	3	132798	2.25907016671938e-05
M1	o._	1	132798	7.53023388906459e-06
M1	na)	1	132798	7.53023388906459e-06
M1	eaa	1	132798	7.53023388906459e-06
M1	 le	85	132798	0.00064006988057049
M1	slo	3	132798	2.25907016671938e-05
M1	lec	36	132798	0.000271088420006325
M1	r_g	1	132798	7.53023388906459e-06
M1	4aa	1	132798	7.53023388906459e-06
M1	aeg	1	132798	7.53023388906459e-06
M1	qug	1	132798	7.53023388906459e-06
M1	r? 	10	132798	7.53023388906459e-05
M1	r-t	1	132798	7.53023388906459e-06
M1	ris	28	132798	0.000210846548893809
M1	∏,-	1	132798	7.53023388906459e-06
M1	ayt	1	132798	7.53023388906459e-06
M1	it 	173	132798	0.00130273046280817
M1	j,-	3	132798	2.25907016671938e-05
M1	}ea	1	132798	7.53023388906459e-06
M1	;lt	1	132798	7.53023388906459e-06
M1	¶rk	30	132798	0.000225907016671938
M1	5-t	1	132798	7.53023388906459e-06
M1	urg	1	132798	7.53023388906459e-06
M1	vna	1	132798	7.53023388906459e-06
M1	∏ t	1	132798	7.53023388906459e-06
M1	rik	17	132798	0.000128013976114098
M1	.fc	1	132798	7.53023388906459e-06
M1	49t	1	132798	7.53023388906459e-06
M1	_eg	1	132798	7.53023388906459e-06
M1	lde	157	132798	0.00118224672058314
M1	--o	57	132798	0.000429223331676682
M1	n. 	35	132798	0.000263558186117261
M1	(bl	1	132798	7.53023388906459e-06
M1	-(h	2	132798	1.50604677781292e-05
M1	p.t	1	132798	7.53023388906459e-06
M1	twc	1	132798	7.53023388906459e-06
M1	rgg	1	132798	7.53023388906459e-06
M1	vri	7	132798	5.27116372234522e-05
M1	a n	4	132798	3.01209355562584e-05
M1	 up	6	132798	4.51814033343876e-05
M1	lmg	1	132798	7.53023388906459e-06
M1	f)c	1	132798	7.53023388906459e-06
M1	urn	4	132798	3.01209355562584e-05
M1	esm	3	132798	2.25907016671938e-05
M1	rg.	9	132798	6.77721050015814e-05
M1	¶t?	1	132798	7.53023388906459e-06
M1	 ug	1	132798	7.53023388906459e-06
M1	).r	1	132798	7.53023388906459e-06
M1	% g	1	132798	7.53023388906459e-06
M1	-m√	5	132798	3.7651169445323e-05
M1	d).	12	132798	9.03628066687751e-05
M1	osi	1	132798	7.53023388906459e-06
M1	g f	131	132798	0.000986460639467462
M1	 2.	1	132798	7.53023388906459e-06
M1	yds	1	132798	7.53023388906459e-06
M1	.sn	3	132798	2.25907016671938e-05
M1	r d	396	132798	0.00298197262006958
M1	(dr	1	132798	7.53023388906459e-06
M1	1.g	1	132798	7.53023388906459e-06
M1	"aa	1	132798	7.53023388906459e-06
M1	fru	4	132798	3.01209355562584e-05
M1	.6c	1	132798	7.53023388906459e-06
M1	rts	5	132798	3.7651169445323e-05
M1	omg	1	132798	7.53023388906459e-06
M1	48c	1	132798	7.53023388906459e-06
M1	rgf	2	132798	1.50604677781292e-05
M1	$1g	1	132798	7.53023388906459e-06
M1	,me	10	132798	7.53023388906459e-05
M1	-1c	1	132798	7.53023388906459e-06
M1	5 [	1	132798	7.53023388906459e-06
M1	  "	2	132798	1.50604677781292e-05
M1	hro	3	132798	2.25907016671938e-05
M1	rn?	1	132798	7.53023388906459e-06
M1	l,a	1	132798	7.53023388906459e-06
M1	f!t	1	132798	7.53023388906459e-06
M1	hob	2	132798	1.50604677781292e-05
M1	id;	1	132798	7.53023388906459e-06
M1	yyt	1	132798	7.53023388906459e-06
M1	.7c	1	132798	7.53023388906459e-06
M1	u_t	1	132798	7.53023388906459e-06
M1	r. 	33	132798	0.000248497718339132
M1	r l	51	132798	0.000384041928342294
M1	m;g	1	132798	7.53023388906459e-06
M1	s-g	1	132798	7.53023388906459e-06
M1	tap	3	132798	2.25907016671938e-05
M1	ety	4	132798	3.01209355562584e-05
M1	).i	3	132798	2.25907016671938e-05
M1	..a	1	132798	7.53023388906459e-06
M1	 *[	1	132798	7.53023388906459e-06
M1	r:t	1	132798	7.53023388906459e-06
M1	lha	1	132798	7.53023388906459e-06
M1	ep√	6	132798	4.51814033343876e-05
M1	dss	2	132798	1.50604677781292e-05
M1	ryc	1	132798	7.53023388906459e-06
M1	a)g	1	132798	7.53023388906459e-06
M1	jic	1	132798	7.53023388906459e-06
M1	©da	1	132798	7.53023388906459e-06
M1	 ap	7	132798	5.27116372234522e-05
M1	lt√	1	132798	7.53023388906459e-06
M1	_nt	1	132798	7.53023388906459e-06
M1	s k	23	132798	0.000173195379448486
M1	e,j	2	132798	1.50604677781292e-05
M1	gdt	1	132798	7.53023388906459e-06
M1	t n	47	132798	0.000353920992786036
M1	!)t	1	132798	7.53023388906459e-06
M1	"sc	1	132798	7.53023388906459e-06
M1	u.g	1	132798	7.53023388906459e-06
M1	co 	1	132798	7.53023388906459e-06
M1	ks 	26	132798	0.000195786081115679
M1	g t	115	132798	0.000865976897242428
M1	tof	1	132798	7.53023388906459e-06
M1	64c	1	132798	7.53023388906459e-06
M1	:sg	1	132798	7.53023388906459e-06
M1	 to	103	132798	0.000775614090573653
M1	;d√	1	132798	7.53023388906459e-06
M1	kar	22	132798	0.000165665145559421
M1	lnt	1	132798	7.53023388906459e-06
M1	iru	1	132798	7.53023388906459e-06
M1	h u	1	132798	7.53023388906459e-06
M1	vis	66	132798	0.000496995436678263
M1	en*	1	132798	7.53023388906459e-06
M1	omk	11	132798	8.28325727797105e-05
M1	9, 	1	132798	7.53023388906459e-06
M1	lep	2	132798	1.50604677781292e-05
M1	_te	4	132798	3.01209355562584e-05
M1	b√∏	23	132798	0.000173195379448486
M1	 (o	2	132798	1.50604677781292e-05
M1	a u	7	132798	5.27116372234522e-05
M1	hra	4	132798	3.01209355562584e-05
M1	a(m	7	132798	5.27116372234522e-05
M1	ims	1	132798	7.53023388906459e-06
M1	web	6	132798	4.51814033343876e-05
M1	nco	1	132798	7.53023388906459e-06
M1	j!m	1	132798	7.53023388906459e-06
M1	lr√	1	132798	7.53023388906459e-06
M1	ar,	8	132798	6.02418711125168e-05
M1	set	32	132798	0.000240967484450067
M1	d;n	1	132798	7.53023388906459e-06
M1	v r	1	132798	7.53023388906459e-06
M1	jig	1	132798	7.53023388906459e-06
M1	r?h	5	132798	3.7651169445323e-05
M1	rud	10	132798	7.53023388906459e-05
M1	psi	1	132798	7.53023388906459e-06
M1	vie	8	132798	6.02418711125168e-05
M1	ike	1	132798	7.53023388906459e-06
M1	 -g	1	132798	7.53023388906459e-06
M1	ds_	3	132798	2.25907016671938e-05
M1	v d	13	132798	9.78930405578397e-05
M1	t8a	1	132798	7.53023388906459e-06
M1	met	14	132798	0.000105423274446904
M1	,0t	1	132798	7.53023388906459e-06
M1	t_;	2	132798	1.50604677781292e-05
M1	ora	18	132798	0.000135544210003163
M1	tru	14	132798	0.000105423274446904
M1	pe.	5	132798	3.7651169445323e-05
M1	ctg	16	132798	0.000120483742225034
M1	._g	1	132798	7.53023388906459e-06
M1	p-c	1	132798	7.53023388906459e-06
M1	u,g	1	132798	7.53023388906459e-06
M1	,pc	1	132798	7.53023388906459e-06
M1	ia.	127	132798	0.000956339703911203
M1	 1a	1	132798	7.53023388906459e-06
M1	gn,	3	132798	2.25907016671938e-05
M1	ia)	1	132798	7.53023388906459e-06
M1	k!c	1	132798	7.53023388906459e-06
M1	ihc	1	132798	7.53023388906459e-06
M1	ute	110	132798	0.000828325727797105
M1	lt?	2	132798	1.50604677781292e-05
M1	65/	1	132798	7.53023388906459e-06
M1	ccc	1	132798	7.53023388906459e-06
M1	√©n	1	132798	7.53023388906459e-06
M1	--.	14	132798	0.000105423274446904
M1	hun	52	132798	0.000391572162231359
M1	aye	1	132798	7.53023388906459e-06
M1	k c	3	132798	2.25907016671938e-05
M1	sko	27	132798	0.000203316315004744
M1	d;h	2	132798	1.50604677781292e-05
M1	igi	4	132798	3.01209355562584e-05
M1	j, 	39	132798	0.000293679121673519
M1	∏ga	1	132798	7.53023388906459e-06
M1	")c	1	132798	7.53023388906459e-06
M1	elh	5	132798	3.7651169445323e-05
M1	g!o	2	132798	1.50604677781292e-05
M1	fmt	1	132798	7.53023388906459e-06
M1	g k	71	132798	0.000534646606123586
M1	5]t	1	132798	7.53023388906459e-06
M1	•n 	2	132798	1.50604677781292e-05
M1	•eg	1	132798	7.53023388906459e-06
M1	lid	15	132798	0.000112953508335969
M1	-ve	8	132798	6.02418711125168e-05
M1	sr√	1	132798	7.53023388906459e-06
M1	 ur	15	132798	0.000112953508335969
M1	odn	3	132798	2.25907016671938e-05
M1	rbl	8	132798	6.02418711125168e-05
M1	-4t	1	132798	7.53023388906459e-06
M1	n√t	1	132798	7.53023388906459e-06
M1	lik	25	132798	0.000188255847226615
M1	!(e	3	132798	2.25907016671938e-05
M1	igp	2	132798	1.50604677781292e-05
M1	nyh	1	132798	7.53023388906459e-06
M1	 fa	75	132798	0.000564767541679845
M1	 kr	66	132798	0.000496995436678263
M1	.bc	1	132798	7.53023388906459e-06
M1	spc	1	132798	7.53023388906459e-06
M1	(ka	4	132798	3.01209355562584e-05
M1	dug	1	132798	7.53023388906459e-06
M1	 o,	18	132798	0.000135544210003163
M1	ghc	1	132798	7.53023388906459e-06
M1	rte	71	132798	0.000534646606123586
M1	jha	1	132798	7.53023388906459e-06
M1	pgg	1	132798	7.53023388906459e-06
M1	nu-	1	132798	7.53023388906459e-06
M1	.dg	1	132798	7.53023388906459e-06
M1	($a	1	132798	7.53023388906459e-06
M1	fle	14	132798	0.000105423274446904
M1	rev	19	132798	0.000143074443892227
M1	_,a	1	132798	7.53023388906459e-06
M1	.) 	30	132798	0.000225907016671938
M1	(8t	1	132798	7.53023388906459e-06
M1	nmi	1	132798	7.53023388906459e-06
M1	n(c	1	132798	7.53023388906459e-06
M1	-?c	7	132798	5.27116372234522e-05
M1	msd	3	132798	2.25907016671938e-05
M1	l)t	1	132798	7.53023388906459e-06
M1	s√g	1	132798	7.53023388906459e-06
M1	hae	2	132798	1.50604677781292e-05
M1	dsa	7	132798	5.27116372234522e-05
M1	85c	1	132798	7.53023388906459e-06
M1	g,t	2	132798	1.50604677781292e-05
M1	edt	14	132798	0.000105423274446904
M1	m?g	1	132798	7.53023388906459e-06
M1	svt	1	132798	7.53023388906459e-06
M1	;tg	1	132798	7.53023388906459e-06
M1	orj	2	132798	1.50604677781292e-05
M1	nu_	1	132798	7.53023388906459e-06
M1	wet	1	132798	7.53023388906459e-06
M1	∏m-	1	132798	7.53023388906459e-06
M1	¶et	3	132798	2.25907016671938e-05
M1	.(u	1	132798	7.53023388906459e-06
M1	gdp	2	132798	1.50604677781292e-05
M1	rdi	24	132798	0.00018072561333755
M1	ce,	2	132798	1.50604677781292e-05
M1	184	1	132798	7.53023388906459e-06
M1	41c	1	132798	7.53023388906459e-06
M1	¶rn	14	132798	0.000105423274446904
M1	}gc	1	132798	7.53023388906459e-06
M1	gia	1	132798	7.53023388906459e-06
M1	 2g	1	132798	7.53023388906459e-06
M1	?(m	1	132798	7.53023388906459e-06
M1	,fc	1	132798	7.53023388906459e-06
M1	inv	1	132798	7.53023388906459e-06
M1	nkg	1	132798	7.53023388906459e-06
M1	://	10	132798	7.53023388906459e-05
M1	;et	3	132798	2.25907016671938e-05
M1	 sp	54	132798	0.000406632630009488
M1	d n	17	132798	0.000128013976114098
M1	hec	4	132798	3.01209355562584e-05
M1	¶mc	1	132798	7.53023388906459e-06
M1	ak.	1	132798	7.53023388906459e-06
M1	n*g	1	132798	7.53023388906459e-06
M1	* e	1	132798	7.53023388906459e-06
M1	okg	1	132798	7.53023388906459e-06
M1	nat	82	132798	0.000617479178903297
M1	nif	2	132798	1.50604677781292e-05
M1	ynl	2	132798	1.50604677781292e-05
M1	8 a	1	132798	7.53023388906459e-06
M1	 ge	46	132798	0.000346390758896971
M1	i!l	1	132798	7.53023388906459e-06
M1	y,-	1	132798	7.53023388906459e-06
M1	--d	78	132798	0.000587358243347038
M1	ihu	1	132798	7.53023388906459e-06
M1	.5g	1	132798	7.53023388906459e-06
M1	n?m	2	132798	1.50604677781292e-05
M1	i b	24	132798	0.00018072561333755
M1	. h	31	132798	0.000233437250561002
M1	ne!	7	132798	5.27116372234522e-05
M1	e,s	4	132798	3.01209355562584e-05
M1	!ol	3	132798	2.25907016671938e-05
M1	841	1	132798	7.53023388906459e-06
M1	 yc	1	132798	7.53023388906459e-06
M1	stb	3	132798	2.25907016671938e-05
M1	.rg	1	132798	7.53023388906459e-06
M1	sk,	1	132798	7.53023388906459e-06
M1	num	4	132798	3.01209355562584e-05
M1	g.o	1	132798	7.53023388906459e-06
M1	gca	1	132798	7.53023388906459e-06
M1	fsc	1	132798	7.53023388906459e-06
M1	jmt	1	132798	7.53023388906459e-06
M1	v√t	1	132798	7.53023388906459e-06
M1	a?e	1	132798	7.53023388906459e-06
M1	jem	26	132798	0.000195786081115679
M1	∏nf	1	132798	7.53023388906459e-06
M1	bad	1	132798	7.53023388906459e-06
M1	•en	3	132798	2.25907016671938e-05
M1	g)a	1	132798	7.53023388906459e-06
M1	mei	1	132798	7.53023388906459e-06
M1	¶rr	3	132798	2.25907016671938e-05
M1	6/1	1	132798	7.53023388906459e-06
M1	•sg	1	132798	7.53023388906459e-06
M1	o t	18	132798	0.000135544210003163
M1	ifo	5	132798	3.7651169445323e-05
M1	 4.	1	132798	7.53023388906459e-06
M1	ng 	164	132798	0.00123495835780659
M1	• i	4	132798	3.01209355562584e-05
M1	(ve	3	132798	2.25907016671938e-05
M1	g√a	1	132798	7.53023388906459e-06
M1	uto	3	132798	2.25907016671938e-05
M1	hot	1	132798	7.53023388906459e-06
M1	u  	1	132798	7.53023388906459e-06
M1	pi 	2	132798	1.50604677781292e-05
M1	..t	1	132798	7.53023388906459e-06
M1	o o	9	132798	6.77721050015814e-05
M1	20c	1	132798	7.53023388906459e-06
M1	tm,	1	132798	7.53023388906459e-06
M1	smu	6	132798	4.51814033343876e-05
M1	.tv	1	132798	7.53023388906459e-06
M1	k!h	2	132798	1.50604677781292e-05
M1	 sy	25	132798	0.000188255847226615
M1	gom	3	132798	2.25907016671938e-05
M1	m-t	1	132798	7.53023388906459e-06
M1	sug	1	132798	7.53023388906459e-06
M1	oev	2	132798	1.50604677781292e-05
M1	_ t	1	132798	7.53023388906459e-06
M1	or√	3	132798	2.25907016671938e-05
M1	-!d	1	132798	7.53023388906459e-06
M1	bs 	1	132798	7.53023388906459e-06
M1	daa	1	132798	7.53023388906459e-06
M1	mga	4	132798	3.01209355562584e-05
M1	p:a	1	132798	7.53023388906459e-06
M1	age	138	132798	0.00103917227669091
M1	-b√	1	132798	7.53023388906459e-06
M1	eud	3	132798	2.25907016671938e-05
M1	!s√	2	132798	1.50604677781292e-05
M1	s).	2	132798	1.50604677781292e-05
M1	?do	3	132798	2.25907016671938e-05
M1	s!s	1	132798	7.53023388906459e-06
M1	a(d	2	132798	1.50604677781292e-05
M1	p√g	1	132798	7.53023388906459e-06
M1	rol	21	132798	0.000158134911670356
M1	sgl	1	132798	7.53023388906459e-06
M1	.,t	1	132798	7.53023388906459e-06
M1	t v	115	132798	0.000865976897242428
M1	•vi	1	132798	7.53023388906459e-06
M1	4-g	1	132798	7.53023388906459e-06
M1	hug	6	132798	4.51814033343876e-05
M1	us?	7	132798	5.27116372234522e-05
M1	ye 	1	132798	7.53023388906459e-06
M1	¶gr	3	132798	2.25907016671938e-05
M1	•;a	1	132798	7.53023388906459e-06
M1	asg	1	132798	7.53023388906459e-06
M1	agn	5	132798	3.7651169445323e-05
M1	kne	12	132798	9.03628066687751e-05
M1	(wc	1	132798	7.53023388906459e-06
M1	d; 	16	132798	0.000120483742225034
M1	som	229	132798	0.00172442356059579
M1	od?	3	132798	2.25907016671938e-05
M1	ygh	1	132798	7.53023388906459e-06
M1	l-a	1	132798	7.53023388906459e-06
M1	nhg	1	132798	7.53023388906459e-06
M1	¶sg	1	132798	7.53023388906459e-06
M1	!co	4	132798	3.01209355562584e-05
M1	ond	5	132798	3.7651169445323e-05
M1	tex	5	132798	3.7651169445323e-05
M1	?jt	1	132798	7.53023388906459e-06
M1	bna	1	132798	7.53023388906459e-06
M1	1.1	1	132798	7.53023388906459e-06
M1	54a	1	132798	7.53023388906459e-06
M1	tak	11	132798	8.28325727797105e-05
M1	dev	3	132798	2.25907016671938e-05
M1	lbo	1	132798	7.53023388906459e-06
M1	tad	22	132798	0.000165665145559421
M1	;mt	1	132798	7.53023388906459e-06
M1	√•a	1	132798	7.53023388906459e-06
M1	ofc	1	132798	7.53023388906459e-06
M1	elv	50	132798	0.00037651169445323
M1	45c	1	132798	7.53023388906459e-06
M1	brc	1	132798	7.53023388906459e-06
M1	orr	19	132798	0.000143074443892227
M1	n?t	1	132798	7.53023388906459e-06
M1	 64	1	132798	7.53023388906459e-06
M1	n"a	1	132798	7.53023388906459e-06
M1	jsn	1	132798	7.53023388906459e-06
M1	∏s 	13	132798	9.78930405578397e-05
M1	ndf	1	132798	7.53023388906459e-06
M1	.og	24	132798	0.00018072561333755
M1	d,o	5	132798	3.7651169445323e-05
M1	√•.	10	132798	7.53023388906459e-05
M1	√∏.	3	132798	2.25907016671938e-05
M1	egc	1	132798	7.53023388906459e-06
M1	rli	48	132798	0.000361451226675101
M1	dmc	1	132798	7.53023388906459e-06
M1	gth	1	132798	7.53023388906459e-06
M1	'as	1	132798	7.53023388906459e-06
M1	oan	1	132798	7.53023388906459e-06
M1	_ea	1	132798	7.53023388906459e-06
M1	ded	21	132798	0.000158134911670356
M1	a;h	1	132798	7.53023388906459e-06
M1	, 9	1	132798	7.53023388906459e-06
M1	: (	1	132798	7.53023388906459e-06
M1	!vc	1	132798	7.53023388906459e-06
M1	oyg	1	132798	7.53023388906459e-06
M1	/lt	1	132798	7.53023388906459e-06
M1	6/t	1	132798	7.53023388906459e-06
M1	11a	1	132798	7.53023388906459e-06
M1	hes	4	132798	3.01209355562584e-05
M1	d,f	1	132798	7.53023388906459e-06
M1	;ag	1	132798	7.53023388906459e-06
M1	dos	1	132798	7.53023388906459e-06
M1	s)a	1	132798	7.53023388906459e-06
M1	•bt	1	132798	7.53023388906459e-06
M1	p√¶	3	132798	2.25907016671938e-05
M1	(r√	7	132798	5.27116372234522e-05
M1	rk.	9	132798	6.77721050015814e-05
M1	;tt	1	132798	7.53023388906459e-06
M1	¶va	1	132798	7.53023388906459e-06
M1	 bc	1	132798	7.53023388906459e-06
M1	¶na	1	132798	7.53023388906459e-06
M1	edi	27	132798	0.000203316315004744
M1	dy 	1	132798	7.53023388906459e-06
M1	Öng	1	132798	7.53023388906459e-06
M1	tef	3	132798	2.25907016671938e-05
M1	bt 	14	132798	0.000105423274446904
M1	pot	3	132798	2.25907016671938e-05
M1	dva	4	132798	3.01209355562584e-05
M1	edb	2	132798	1.50604677781292e-05
M1	s_t	1	132798	7.53023388906459e-06
M1	rsk	29	132798	0.000218376782782873
M1	fix	1	132798	7.53023388906459e-06
M1	glt	1	132798	7.53023388906459e-06
M1	ory	2	132798	1.50604677781292e-05
M1	∏!c	1	132798	7.53023388906459e-06
M1	)sa	1	132798	7.53023388906459e-06
M1	tem	37	132798	0.00027861865389539
M1	) y	2	132798	1.50604677781292e-05
M1	hvg	1	132798	7.53023388906459e-06
M1	kec	1	132798	7.53023388906459e-06
M1	 pi	4	132798	3.01209355562584e-05
M1	j t	9	132798	6.77721050015814e-05
M1	dun	6	132798	4.51814033343876e-05
M1	ev;	1	132798	7.53023388906459e-06
M1	•rc	1	132798	7.53023388906459e-06
M1	√•l	62	132798	0.000466874501122005
M1	v,o	2	132798	1.50604677781292e-05
M1	gfr	2	132798	1.50604677781292e-05
M1	-8t	1	132798	7.53023388906459e-06
M1	eep	5	132798	3.7651169445323e-05
M1	k. 	8	132798	6.02418711125168e-05
M1	d,t	3	132798	2.25907016671938e-05
M1	!ce	5	132798	3.7651169445323e-05
M1	), 	3	132798	2.25907016671938e-05
M1	yrs	3	132798	2.25907016671938e-05
M1	dsh	1	132798	7.53023388906459e-06
M1	mp.	1	132798	7.53023388906459e-06
M1	el 	69	132798	0.000519586138345457
M1	nbr	3	132798	2.25907016671938e-05
M1	:/c	1	132798	7.53023388906459e-06
M1	¶bt	5	132798	3.7651169445323e-05
M1	d.a	4	132798	3.01209355562584e-05
M1	mje	1	132798	7.53023388906459e-06
M1	ld;	3	132798	2.25907016671938e-05
M1	svg	1	132798	7.53023388906459e-06
M1	ekg	1	132798	7.53023388906459e-06
M1	drc	1	132798	7.53023388906459e-06
M1	lir	5	132798	3.7651169445323e-05
M1	yk.	1	132798	7.53023388906459e-06
M1	re)	1	132798	7.53023388906459e-06
M1	nsg	1	132798	7.53023388906459e-06
M1	re,	30	132798	0.000225907016671938
M1	kej	1	132798	7.53023388906459e-06
M1	!gt	1	132798	7.53023388906459e-06
M1	rog	16	132798	0.000120483742225034
M1	∏,c	1	132798	7.53023388906459e-06
M1	u,-	4	132798	3.01209355562584e-05
M1	erg	100	132798	0.000753023388906459
M1	il√	1	132798	7.53023388906459e-06
M1	adv	2	132798	1.50604677781292e-05
M1	71c	1	132798	7.53023388906459e-06
M1	Ünc	1	132798	7.53023388906459e-06
M1	odu	6	132798	4.51814033343876e-05
M1	av.	1	132798	7.53023388906459e-06
M1	noo	1	132798	7.53023388906459e-06
